timestamp,tx_id,account_id,amount,currency
1718350983,TXID-96309,ACC-20009,1067.93,INR
1718350984,TXID-96310,ACC-20000,4757.11,USD
1718350985,TXID-96311,ACC-20001,4155.51,INR
1718350986,TXID-96312,ACC-20002,3725.59,USD
1718350987,TXID-96313,ACC-20003,3846.13,INR
1718350988,TXID-96314,ACC-20004,2259.52,USD
1718350989,TXID-96315,ACC-20005,251.58,INR
1718350990,TXID-96316,ACC-20006,536.19,USD
1718350991,TXID-96317,ACC-20007,4032.06,INR
1718350992,TXID-96318,ACC-20008,2712.58,USD
1718350993,TXID-96319,ACC-20009,4642.00,INR
1718350994,TXID-96320,ACC-20000,3173.12,USD
1718350995,TXID-96321,ACC-20001,4365.56,INR
1718350996,TXID-96322,ACC-20002,3004.75,USD
1718350997,TXID-96323,ACC-20003,1535.79,INR
1718350998,TXID-96324,ACC-20004,4435.09,USD
1718350999,TXID-96325,ACC-20005,3929.51,INR
1718351000,TXID-96326,ACC-20006,395.09,USD
1718351001,TXID-96327,ACC-20007,2789.07,INR
1718351002,TXID-96328,ACC-20008,2710.04,USD
1718351003,TXID-96329,ACC-20009,31.37,INR
1718351004,TXID-96330,ACC-20000,3347.57,USD
1718351005,TXID-96331,ACC-20001,296.66,INR
1718351006,TXID-96332,ACC-20002,2315.78,USD
1718351007,TXID-96333,ACC-20003,1729.48,INR
1718351008,TXID-96334,ACC-20004,3632.50,USD
1718351009,TXID-96335,ACC-20005,1814.32,INR
1718351010,TXID-96336,ACC-20006,4601.66,USD
1718351011,TXID-96337,ACC-20007,1004.45,INR
1718351012,TXID-96338,ACC-20008,4978.42,USD
1718351013,TXID-96339,ACC-20009,3531.59,INR
1718351014,TXID-96340,ACC-20000,527.76,USD
1718351015,TXID-96341,ACC-20001,1821.05,INR
1718351016,TXID-96342,ACC-20002,838.56,USD
1718351017,TXID-96343,ACC-20003,4442.08,INR
1718351018,TXID-96344,ACC-20004,2907.97,USD
1718351019,TXID-96345,ACC-20005,96.66,INR
1718351020,TXID-96346,ACC-20006,2004.05,USD
1718351021,TXID-96347,ACC-20007,1018.03,INR
1718351022,TXID-96348,ACC-20008,3905.49,USD
1718351023,TXID-96349,ACC-20009,1738.49,INR
1718351024,TXID-96350,ACC-20000,1022.71,USD
1718351025,TXID-96351,ACC-20001,631.89,INR
1718351026,TXID-96352,ACC-20002,4278.08,USD
1718351027,TXID-96353,ACC-20003,2435.04,INR
1718351028,TXID-96354,ACC-20004,4917.44,USD
1718351029,TXID-96355,ACC-20005,4370.19,INR
1718351030,TXID-96356,ACC-20006,2833.56,USD
1718351031,TXID-96357,ACC-20007,2012.68,INR
1718351032,TXID-96358,ACC-20008,4382.18,USD
1718351033,TXID-96359,ACC-20009,1525.34,INR
1718351034,TXID-96360,ACC-20000,1415.69,USD
1718351035,TXID-96361,ACC-20001,3970.07,INR
1718351036,TXID-96362,ACC-20002,3220.81,USD
1718351037,TXID-96363,ACC-20003,1941.09,INR
1718351038,TXID-96364,ACC-20004,4230.18,USD
1718351039,TXID-96365,ACC-20005,3603.67,INR
1718351040,TXID-96366,ACC-20006,1512.74,USD
1718351041,TXID-96367,ACC-20007,273.74,INR
1718351042,TXID-96368,ACC-20008,1151.04,USD
1718351043,TXID-96369,ACC-20009,2845.95,INR
1718351044,TXID-96370,ACC-20000,760.27,USD
1718351045,TXID-96371,ACC-20001,3388.54,INR
1718351046,TXID-96372,ACC-20002,2867.32,USD
1718351047,TXID-96373,ACC-20003,1810.78,INR
1718351048,TXID-96374,ACC-20004,1679.75,USD
1718351049,TXID-96375,ACC-20005,3645.25,INR
1718351050,TXID-96376,ACC-20006,3240.34,USD
1718351051,TXID-96377,ACC-20007,2384.70,INR
1718351052,TXID-96378,ACC-20008,4069.74,USD
1718351053,TXID-96379,ACC-20009,1831.62,INR
1718351054,TXID-96380,ACC-20000,2573.32,USD
1718351055,TXID-96381,ACC-20001,1502.64,INR
1718351056,TXID-96382,ACC-20002,3707.33,USD
1718351057,TXID-96383,ACC-20003,1267.82,INR
1718351058,TXID-96384,ACC-20004,2112.24,USD
1718351059,TXID-96385,ACC-20005,1279.91,INR
1718351060,TXID-96386,ACC-20006,3858.27,USD
1718351061,TXID-96387,ACC-20007,3024.20,INR
1718351062,TXID-96388,ACC-20008,283.98,USD
1718351063,TXID-96389,ACC-20009,3879.52,INR
1718351064,TXID-96390,ACC-20000,2376.81,USD
1718351065,TXID-96391,ACC-20001,4182.87,INR
1718351066,TXID-96392,ACC-20002,3273.12,USD
1718351067,TXID-96393,ACC-20003,3645.18,INR
1718351068,TXID-96394,ACC-20004,450.32,USD
1718351069,TXID-96395,ACC-20005,1073.65,INR
1718351070,TXID-96396,ACC-20006,2600.19,USD
1718351071,TXID-96397,ACC-20007,3424.58,INR
1718351072,TXID-96398,ACC-20008,2644.18,USD
1718351073,TXID-96399,ACC-20009,2196.11,INR
1718351074,TXID-96400,ACC-20000,4488.49,USD
1718351075,TXID-96401,ACC-20001,1225.62,INR
1718351076,TXID-96402,ACC-20002,2043.95,USD
1718351077,TXID-96403,ACC-20003,3173.55,INR
1718351078,TXID-96404,ACC-20004,3358.47,USD
1718351079,TXID-96405,ACC-20005,877.30,INR
1718351080,TXID-96406,ACC-20006,2393.13,USD
1718351081,TXID-96407,ACC-20007,183.64,INR
1718351082,TXID-96408,ACC-20008,2677.60,USD
1718351083,TXID-96409,ACC-20009,4054.07,INR
1718351084,TXID-96410,ACC-20000,311.59,USD
1718351085,TXID-96411,ACC-20001,1285.41,INR
1718351086,TXID-96412,ACC-20002,820.34,USD
1718351087,TXID-96413,ACC-20003,0.79,INR
1718351088,TXID-96414,ACC-20004,1054.07,USD
1718351089,TXID-96415,ACC-20005,2047.28,INR
1718351090,TXID-96416,ACC-20006,3644.68,USD
1718351091,TXID-96417,ACC-20007,4341.24,INR
1718351092,TXID-96418,ACC-20008,1574.74,USD
1718351093,TXID-96419,ACC-20009,4658.36,INR
1718351094,TXID-96420,ACC-20000,2514.08,USD
1718351095,TXID-96421,ACC-20001,3314.26,INR
1718351096,TXID-96422,ACC-20002,4675.24,USD
1718351097,TXID-96423,ACC-20003,4276.05,INR
1718351098,TXID-96424,ACC-20004,2738.47,USD
1718351099,TXID-96425,ACC-20005,3364.47,INR
1718351100,TXID-96426,ACC-20006,1437.84,USD
1718351101,TXID-96427,ACC-20007,839.71,INR
1718351102,TXID-96428,ACC-20008,4719.14,USD
1718351103,TXID-96429,ACC-20009,4583.44,INR
1718351104,TXID-96430,ACC-20000,3098.61,USD
1718351105,TXID-96431,ACC-20001,816.72,INR
1718351106,TXID-96432,ACC-20002,3381.96,USD
1718351107,TXID-96433,ACC-20003,2899.68,INR
1718351108,TXID-96434,ACC-20004,4744.41,USD
1718351109,TXID-96435,ACC-20005,2235.52,INR
1718351110,TXID-96436,ACC-20006,1919.28,USD
1718351111,TXID-96437,ACC-20007,1645.08,INR
1718351112,TXID-96438,ACC-20008,473.88,USD
1718351113,TXID-96439,ACC-20009,4804.06,INR
1718351114,TXID-96440,ACC-20000,1357.87,USD
1718351115,TXID-96441,ACC-20001,926.32,INR
1718351116,TXID-96442,ACC-20002,133.40,USD
1718351117,TXID-96443,ACC-20003,1968.65,INR
1718351118,TXID-96444,ACC-20004,1395.82,USD
1718351119,TXID-96445,ACC-20005,2282.11,INR
1718351120,TXID-96446,ACC-20006,1943.55,USD
1718351121,TXID-96447,ACC-20007,887.27,INR
1718351122,TXID-96448,ACC-20008,2512.94,USD
1718351123,TXID-96449,ACC-20009,4368.30,INR
1718351124,TXID-96450,ACC-20000,819.83,USD
1718351125,TXID-96451,ACC-20001,2991.04,INR
1718351126,TXID-96452,ACC-20002,3393.66,USD
1718351127,TXID-96453,ACC-20003,644.23,INR
1718351128,TXID-96454,ACC-20004,512.51,USD
1718351129,TXID-96455,ACC-20005,3547.97,INR
1718351130,TXID-96456,ACC-20006,553.21,USD
1718351131,TXID-96457,ACC-20007,4449.81,INR
1718351132,TXID-96458,ACC-20008,720.64,USD
1718351133,TXID-96459,ACC-20009,1992.94,INR
1718351134,TXID-96460,ACC-20000,4436.55,USD
1718351135,TXID-96461,ACC-20001,1717.59,INR
1718351136,TXID-96462,ACC-20002,2918.84,USD
1718351137,TXID-96463,ACC-20003,4937.59,INR
1718351138,TXID-96464,ACC-20004,1837.08,USD
1718351139,TXID-96465,ACC-20005,1781.91,INR
1718351140,TXID-96466,ACC-20006,53.01,USD
1718351141,TXID-96467,ACC-20007,4282.59,INR
1718351142,TXID-96468,ACC-20008,2935.73,USD
1718351143,TXID-96469,ACC-20009,1246.79,INR
1718351144,TXID-96470,ACC-20000,2723.79,USD
1718351145,TXID-96471,ACC-20001,4334.16,INR
1718351146,TXID-96472,ACC-20002,604.82,USD
1718351147,TXID-96473,ACC-20003,1585.72,INR
1718351148,TXID-96474,ACC-20004,1037.34,USD
1718351149,TXID-96475,ACC-20005,537.65,INR
1718351150,TXID-96476,ACC-20006,3169.89,USD
1718351151,TXID-96477,ACC-20007,1699.14,INR
1718351152,TXID-96478,ACC-20008,4852.40,USD
1718351153,TXID-96479,ACC-20009,2194.18,INR
1718351154,TXID-96480,ACC-20000,2182.97,USD
1718351155,TXID-96481,ACC-20001,2239.89,INR
1718351156,TXID-96482,ACC-20002,2889.03,USD
1718351157,TXID-96483,ACC-20003,638.23,INR
1718351158,TXID-96484,ACC-20004,3520.18,USD
1718351159,TXID-96485,ACC-20005,4697.76,INR
1718351160,TXID-96486,ACC-20006,3163.60,USD
1718351161,TXID-96487,ACC-20007,4377.55,INR
1718351162,TXID-96488,ACC-20008,2494.54,USD
1718351163,TXID-96489,ACC-20009,328.14,INR
1718351164,TXID-96490,ACC-20000,4153.46,USD
1718351165,TXID-96491,ACC-20001,3349.61,INR
1718351166,TXID-96492,ACC-20002,1382.64,USD
1718351167,TXID-96493,ACC-20003,3845.16,INR
1718351168,TXID-96494,ACC-20004,2921.89,USD
1718351169,TXID-96495,ACC-20005,1156.27,INR
1718351170,TXID-96496,ACC-20006,4459.34,USD
1718351171,TXID-96497,ACC-20007,3734.14,INR
1718351172,TXID-96498,ACC-20008,715.92,USD
1718351173,TXID-96499,ACC-20009,1926.91,INR
1718351174,TXID-96500,ACC-20000,2544.23,USD
1718351175,TXID-96501,ACC-20001,1543.73,INR
1718351176,TXID-96502,ACC-20002,4438.92,USD
1718351177,TXID-96503,ACC-20003,1659.25,INR
1718351178,TXID-96504,ACC-20004,1996.25,USD
1718351179,TXID-96505,ACC-20005,2440.02,INR
1718351180,TXID-96506,ACC-20006,2403.22,USD
1718351181,TXID-96507,ACC-20007,4284.46,INR
1718351182,TXID-96508,ACC-20008,139.85,USD
1718351183,TXID-96509,ACC-20009,694.97,INR
1718351184,TXID-96510,ACC-20000,4651.92,USD
1718351185,TXID-96511,ACC-20001,3753.44,INR
1718351186,TXID-96512,ACC-20002,319.33,USD
1718351187,TXID-96513,ACC-20003,551.90,INR
1718351188,TXID-96514,ACC-20004,2395.83,USD
1718351189,TXID-96515,ACC-20005,867.38,INR
1718351190,TXID-96516,ACC-20006,2826.93,USD
1718351191,TXID-96517,ACC-20007,1779.77,INR
1718351192,TXID-96518,ACC-20008,908.05,USD
1718351193,TXID-96519,ACC-20009,2216.46,INR
1718351194,TXID-96520,ACC-20000,4006.10,USD
1718351195,TXID-96521,ACC-20001,1814.04,INR
1718351196,TXID-96522,ACC-20002,4624.81,USD
1718351197,TXID-96523,ACC-20003,4534.29,INR
1718351198,TXID-96524,ACC-20004,1064.39,USD
1718351199,TXID-96525,ACC-20005,2797.04,INR
1718351200,TXID-96526,ACC-20006,78.83,USD
1718351201,TXID-96527,ACC-20007,4357.63,INR
1718351202,TXID-96528,ACC-20008,2724.50,USD
1718351203,TXID-96529,ACC-20009,2421.46,INR
1718351204,TXID-96530,ACC-20000,2613.80,USD
1718351205,TXID-96531,ACC-20001,2116.99,INR
1718351206,TXID-96532,ACC-20002,4744.80,USD
1718351207,TXID-96533,ACC-20003,2104.73,INR
1718351208,TXID-96534,ACC-20004,3634.83,USD
1718351209,TXID-96535,ACC-20005,1175.88,INR
1718351210,TXID-96536,ACC-20006,1301.16,USD
1718351211,TXID-96537,ACC-20007,3428.10,INR
1718351212,TXID-96538,ACC-20008,2903.75,USD
1718351213,TXID-96539,ACC-20009,135.31,INR
1718351214,TXID-96540,ACC-20000,681.22,USD
1718351215,TXID-96541,ACC-20001,2397.97,INR
1718351216,TXID-96542,ACC-20002,1725.76,USD
1718351217,TXID-96543,ACC-20003,4779.89,INR
1718351218,TXID-96544,ACC-20004,4940.17,USD
1718351219,TXID-96545,ACC-20005,1446.41,INR
1718351220,TXID-96546,ACC-20006,3055.57,USD
1718351221,TXID-96547,ACC-20007,1248.92,INR
1718351222,TXID-96548,ACC-20008,3839.87,USD
1718351223,TXID-96549,ACC-20009,224.08,INR
1718351224,TXID-96550,ACC-20000,1053.11,USD
1718351225,TXID-96551,ACC-20001,3420.92,INR
1718351226,TXID-96552,ACC-20002,1564.25,USD
1718351227,TXID-96553,ACC-20003,3265.47,INR
1718351228,TXID-96554,ACC-20004,2233.75,USD
1718351229,TXID-96555,ACC-20005,4551.46,INR
1718351230,TXID-96556,ACC-20006,2170.08,USD
1718351231,TXID-96557,ACC-20007,737.25,INR
1718351232,TXID-96558,ACC-20008,1687.55,USD
1718351233,TXID-96559,ACC-20009,2542.86,INR
1718351234,TXID-96560,ACC-20000,2718.94,USD
1718351235,TXID-96561,ACC-20001,4508.52,INR
1718351236,TXID-96562,ACC-20002,2367.68,USD
1718351237,TXID-96563,ACC-20003,105.25,INR
1718351238,TXID-96564,ACC-20004,1708.58,USD
1718351239,TXID-96565,ACC-20005,1909.25,INR
1718351240,TXID-96566,ACC-20006,622.14,USD
1718351241,TXID-96567,ACC-20007,2489.81,INR
1718351242,TXID-96568,ACC-20008,4169.35,USD
1718351243,TXID-96569,ACC-20009,170.99,INR
1718351244,TXID-96570,ACC-20000,2502.17,USD
1718351245,TXID-96571,ACC-20001,4581.12,INR
1718351246,TXID-96572,ACC-20002,2650.76,USD
1718351247,TXID-96573,ACC-20003,2724.21,INR
1718351248,TXID-96574,ACC-20004,3603.26,USD
1718351249,TXID-96575,ACC-20005,1387.80,INR
1718351250,TXID-96576,ACC-20006,800.18,USD
1718351251,TXID-96577,ACC-20007,661.53,INR
1718351252,TXID-96578,ACC-20008,3940.94,USD
1718351253,TXID-96579,ACC-20009,2350.25,INR
1718351254,TXID-96580,ACC-20000,23.04,USD
1718351255,TXID-96581,ACC-20001,3556.27,INR
1718351256,TXID-96582,ACC-20002,1910.80,USD
1718351257,TXID-96583,ACC-20003,1783.29,INR
1718351258,TXID-96584,ACC-20004,88.94,USD
1718351259,TXID-96585,ACC-20005,2279.52,INR
1718351260,TXID-96586,ACC-20006,2612.47,USD
1718351261,TXID-96587,ACC-20007,1102.68,INR
1718351262,TXID-96588,ACC-20008,2891.29,USD
1718351263,TXID-96589,ACC-20009,1710.28,INR
1718351264,TXID-96590,ACC-20000,2816.06,USD
1718351265,TXID-96591,ACC-20001,4444.63,INR
1718351266,TXID-96592,ACC-20002,240.40,USD
1718351267,TXID-96593,ACC-20003,3555.77,INR
1718351268,TXID-96594,ACC-20004,4731.65,USD
1718351269,TXID-96595,ACC-20005,3241.07,INR
1718351270,TXID-96596,ACC-20006,812.86,USD
1718351271,TXID-96597,ACC-20007,2796.12,INR
1718351272,TXID-96598,ACC-20008,634.63,USD
1718351273,TXID-96599,ACC-20009,2659.60,INR
1718351274,TXID-96600,ACC-20000,4390.06,USD
1718351275,TXID-96601,ACC-20001,703.16,INR
1718351276,TXID-96602,ACC-20002,3247.67,USD
1718351277,TXID-96603,ACC-20003,3636.98,INR
1718351278,TXID-96604,ACC-20004,4790.12,USD
1718351279,TXID-96605,ACC-20005,2213.60,INR
1718351280,TXID-96606,ACC-20006,1134.31,USD
1718351281,TXID-96607,ACC-20007,4878.76,INR
1718351282,TXID-96608,ACC-20008,1524.21,USD
1718351283,TXID-96609,ACC-20009,1399.22,INR
1718351284,TXID-96610,ACC-20000,4581.14,USD
1718351285,TXID-96611,ACC-20001,4190.96,INR
1718351286,TXID-96612,ACC-20002,2531.76,USD
1718351287,TXID-96613,ACC-20003,2060.53,INR
1718351288,TXID-96614,ACC-20004,602.91,USD
1718351289,TXID-96615,ACC-20005,3105.01,INR
1718351290,TXID-96616,ACC-20006,613.28,USD
1718351291,TXID-96617,ACC-20007,4803.13,INR
1718351292,TXID-96618,ACC-20008,4020.85,USD
1718351293,TXID-96619,ACC-20009,4798.15,INR
1718351294,TXID-96620,ACC-20000,1532.42,USD
1718351295,TXID-96621,ACC-20001,2839.27,INR
1718351296,TXID-96622,ACC-20002,789.50,USD
1718351297,TXID-96623,ACC-20003,1033.64,INR
1718351298,TXID-96624,ACC-20004,959.84,USD
1718351299,TXID-96625,ACC-20005,1019.77,INR
1718351300,TXID-96626,ACC-20006,159.86,USD
1718351301,TXID-96627,ACC-20007,877.90,INR
1718351302,TXID-96628,ACC-20008,4230.46,USD
1718351303,TXID-96629,ACC-20009,4447.36,INR
1718351304,TXID-96630,ACC-20000,4483.75,USD
1718351305,TXID-96631,ACC-20001,4055.26,INR
1718351306,TXID-96632,ACC-20002,210.43,USD
1718351307,TXID-96633,ACC-20003,1081.16,INR
1718351308,TXID-96634,ACC-20004,442.44,USD
1718351309,TXID-96635,ACC-20005,2495.46,INR
1718351310,TXID-96636,ACC-20006,553.04,USD
1718351311,TXID-96637,ACC-20007,3971.73,INR
1718351312,TXID-96638,ACC-20008,4678.53,USD
1718351313,TXID-96639,ACC-20009,1511.50,INR
1718351314,TXID-96640,ACC-20000,951.23,USD
1718351315,TXID-96641,ACC-20001,1809.80,INR
1718351316,TXID-96642,ACC-20002,1257.02,USD
1718351317,TXID-96643,ACC-20003,2751.83,INR
1718351318,TXID-96644,ACC-20004,2626.31,USD
1718351319,TXID-96645,ACC-20005,2862.37,INR
1718351320,TXID-96646,ACC-20006,1620.71,USD
1718351321,TXID-96647,ACC-20007,2953.31,INR
1718351322,TXID-96648,ACC-20008,556.86,USD
1718351323,TXID-96649,ACC-20009,1626.66,INR
1718351324,TXID-96650,ACC-20000,2813.38,USD
1718351325,TXID-96651,ACC-20001,4792.91,INR
1718351326,TXID-96652,ACC-20002,785.72,USD
1718351327,TXID-96653,ACC-20003,660.36,INR
1718351328,TXID-96654,ACC-20004,448.74,USD
1718351329,TXID-96655,ACC-20005,2165.10,INR
1718351330,TXID-96656,ACC-20006,2505.62,USD
1718351331,TXID-96657,ACC-20007,2252.93,INR
1718351332,TXID-96658,ACC-20008,889.24,USD
1718351333,TXID-96659,ACC-20009,2284.42,INR
1718351334,TXID-96660,ACC-20000,4919.01,USD
1718351335,TXID-96661,ACC-20001,2800.37,INR
1718351336,TXID-96662,ACC-20002,352.30,USD
1718351337,TXID-96663,ACC-20003,1498.76,INR
1718351338,TXID-96664,ACC-20004,3162.89,USD
1718351339,TXID-96665,ACC-20005,2757.12,INR
1718351340,TXID-96666,ACC-20006,1538.90,USD
1718351341,TXID-96667,ACC-20007,582.70,INR
1718351342,TXID-96668,ACC-20008,1812.66,USD
1718351343,TXID-96669,ACC-20009,3021.40,INR
1718351344,TXID-96670,ACC-20000,3664.84,USD
1718351345,TXID-96671,ACC-20001,4823.66,INR
1718351346,TXID-96672,ACC-20002,1631.69,USD
1718351347,TXID-96673,ACC-20003,4896.69,INR
1718351348,TXID-96674,ACC-20004,1414.07,USD
1718351349,TXID-96675,ACC-20005,163.81,INR
1718351350,TXID-96676,ACC-20006,731.98,USD
1718351351,TXID-96677,ACC-20007,3015.23,INR
1718351352,TXID-96678,ACC-20008,1504.87,USD
1718351353,TXID-96679,ACC-20009,555.26,INR
1718351354,TXID-96680,ACC-20000,3695.57,USD
1718351355,TXID-96681,ACC-20001,1556.97,INR
1718351356,TXID-96682,ACC-20002,1645.06,USD
1718351357,TXID-96683,ACC-20003,3631.07,INR
1718351358,TXID-96684,ACC-20004,2913.94,USD
1718351359,TXID-96685,ACC-20005,4253.08,INR
1718351360,TXID-96686,ACC-20006,851.12,USD
1718351361,TXID-96687,ACC-20007,3502.35,INR
1718351362,TXID-96688,ACC-20008,2671.13,USD
1718351363,TXID-96689,ACC-20009,2297.49,INR
1718351364,TXID-96690,ACC-20000,160.52,USD
1718351365,TXID-96691,ACC-20001,1068.24,INR
1718351366,TXID-96692,ACC-20002,4037.35,USD
1718351367,TXID-96693,ACC-20003,1861.25,INR
1718351368,TXID-96694,ACC-20004,392.90,USD
1718351369,TXID-96695,ACC-20005,4446.27,INR
1718351370,TXID-96696,ACC-20006,3636.04,USD
1718351371,TXID-96697,ACC-20007,196.23,INR
1718351372,TXID-96698,ACC-20008,2743.95,USD
1718351373,TXID-96699,ACC-20009,4019.62,INR
1718351374,TXID-96700,ACC-20000,2390.97,USD
1718351375,TXID-96701,ACC-20001,1944.65,INR
1718351376,TXID-96702,ACC-20002,758.55,USD
1718351377,TXID-96703,ACC-20003,894.16,INR
1718351378,TXID-96704,ACC-20004,207.21,USD
1718351379,TXID-96705,ACC-20005,878.21,INR
1718351380,TXID-96706,ACC-20006,4355.09,USD
1718351381,TXID-96707,ACC-20007,4524.24,INR
1718351382,TXID-96708,ACC-20008,3963.30,USD
1718351383,TXID-96709,ACC-20009,4685.56,INR
1718351384,TXID-96710,ACC-20000,3197.48,USD
1718351385,TXID-96711,ACC-20001,512.60,INR
1718351386,TXID-96712,ACC-20002,750.70,USD
1718351387,TXID-96713,ACC-20003,40.01,INR
1718351388,TXID-96714,ACC-20004,4893.16,USD
1718351389,TXID-96715,ACC-20005,643.73,INR
1718351390,TXID-96716,ACC-20006,1618.39,USD
1718351391,TXID-96717,ACC-20007,4909.56,INR
1718351392,TXID-96718,ACC-20008,2611.73,USD
1718351393,TXID-96719,ACC-20009,3150.74,INR
1718351394,TXID-96720,ACC-20000,4668.76,USD
1718351395,TXID-96721,ACC-20001,3889.59,INR
1718351396,TXID-96722,ACC-20002,2120.32,USD
1718351397,TXID-96723,ACC-20003,3672.80,INR
1718351398,TXID-96724,ACC-20004,3056.47,USD
1718351399,TXID-96725,ACC-20005,896.19,INR
1718351400,TXID-96726,ACC-20006,4865.47,USD
1718351401,TXID-96727,ACC-20007,4001.47,INR
1718351402,TXID-96728,ACC-20008,3707.60,USD
1718351403,TXID-96729,ACC-20009,750.67,INR
1718351404,TXID-96730,ACC-20000,775.88,USD
1718351405,TXID-96731,ACC-20001,1938.41,INR
1718351406,TXID-96732,ACC-20002,4962.16,USD
1718351407,TXID-96733,ACC-20003,1688.89,INR
1718351408,TXID-96734,ACC-20004,4613.59,USD
1718351409,TXID-96735,ACC-20005,938.00,INR
1718351410,TXID-96736,ACC-20006,2516.10,USD
1718351411,TXID-96737,ACC-20007,2238.32,INR
1718351412,TXID-96738,ACC-20008,469.23,USD
1718351413,TXID-96739,ACC-20009,1659.07,INR
1718351414,TXID-96740,ACC-20000,4822.09,USD
1718351415,TXID-96741,ACC-20001,366.32,INR
1718351416,TXID-96742,ACC-20002,3267.13,USD
1718351417,TXID-96743,ACC-20003,4098.53,INR
1718351418,TXID-96744,ACC-20004,3681.69,USD
1718351419,TXID-96745,ACC-20005,2107.45,INR
1718351420,TXID-96746,ACC-20006,1316.39,USD
1718351421,TXID-96747,ACC-20007,3740.61,INR
1718351422,TXID-96748,ACC-20008,3344.10,USD
1718351423,TXID-96749,ACC-20009,2781.00,INR
1718351424,TXID-96750,ACC-20000,4393.33,USD
1718351425,TXID-96751,ACC-20001,4342.91,INR
1718351426,TXID-96752,ACC-20002,2148.37,USD
1718351427,TXID-96753,ACC-20003,4954.21,INR
1718351428,TXID-96754,ACC-20004,3688.66,USD
1718351429,TXID-96755,ACC-20005,928.60,INR
1718351430,TXID-96756,ACC-20006,135.69,USD
1718351431,TXID-96757,ACC-20007,868.77,INR
1718351432,TXID-96758,ACC-20008,3971.65,USD
1718351433,TXID-96759,ACC-20009,1554.29,INR
1718351434,TXID-96760,ACC-20000,3098.47,USD
1718351435,TXID-96761,ACC-20001,3931.99,INR
1718351436,TXID-96762,ACC-20002,452.86,USD
1718351437,TXID-96763,ACC-20003,2442.63,INR
1718351438,TXID-96764,ACC-20004,4927.70,USD
1718351439,TXID-96765,ACC-20005,3580.83,INR
1718351440,TXID-96766,ACC-20006,4149.83,USD
1718351441,TXID-96767,ACC-20007,4930.41,INR
1718351442,TXID-96768,ACC-20008,4924.55,USD
1718351443,TXID-96769,ACC-20009,4275.35,INR
1718351444,TXID-96770,ACC-20000,1344.53,USD
1718351445,TXID-96771,ACC-20001,812.34,INR
1718351446,TXID-96772,ACC-20002,3798.81,USD
1718351447,TXID-96773,ACC-20003,2730.68,INR
1718351448,TXID-96774,ACC-20004,2916.82,USD
1718351449,TXID-96775,ACC-20005,1009.51,INR
1718351450,TXID-96776,ACC-20006,2685.33,USD
1718351451,TXID-96777,ACC-20007,4665.38,INR
1718351452,TXID-96778,ACC-20008,2355.84,USD
1718351453,TXID-96779,ACC-20009,341.32,INR
1718351454,TXID-96780,ACC-20000,3367.76,USD
1718351455,TXID-96781,ACC-20001,1417.14,INR
1718351456,TXID-96782,ACC-20002,4701.43,USD
1718351457,TXID-96783,ACC-20003,3400.92,INR
1718351458,TXID-96784,ACC-20004,4334.07,USD
1718351459,TXID-96785,ACC-20005,798.87,INR
1718351460,TXID-96786,ACC-20006,4521.98,USD
1718351461,TXID-96787,ACC-20007,3402.13,INR
1718351462,TXID-96788,ACC-20008,3096.19,USD
1718351463,TXID-96789,ACC-20009,51.63,INR
1718351464,TXID-96790,ACC-20000,4370.32,USD
1718351465,TXID-96791,ACC-20001,4790.18,INR
1718351466,TXID-96792,ACC-20002,2831.63,USD
1718351467,TXID-96793,ACC-20003,2330.01,INR
1718351468,TXID-96794,ACC-20004,1550.20,USD
1718351469,TXID-96795,ACC-20005,3506.95,INR
1718351470,TXID-96796,ACC-20006,901.66,USD
1718351471,TXID-96797,ACC-20007,4220.80,INR
1718351472,TXID-96798,ACC-20008,2414.03,USD
1718351473,TXID-96799,ACC-20009,2325.26,INR
1718351474,TXID-96800,ACC-20000,3880.94,USD
1718351475,TXID-96801,ACC-20001,70.02,INR
1718351476,TXID-96802,ACC-20002,1647.84,USD
1718351477,TXID-96803,ACC-20003,848.69,INR
1718351478,TXID-96804,ACC-20004,4749.49,USD
1718351479,TXID-96805,ACC-20005,3179.70,INR
1718351480,TXID-96806,ACC-20006,1061.04,USD
1718351481,TXID-96807,ACC-20007,3101.60,INR
1718351482,TXID-96808,ACC-20008,4523.73,USD
1718351483,TXID-96809,ACC-20009,4436.73,INR
1718351484,TXID-96810,ACC-20000,1274.17,USD
1718351485,TXID-96811,ACC-20001,1426.17,INR
1718351486,TXID-96812,ACC-20002,347.00,USD
1718351487,TXID-96813,ACC-20003,3840.90,INR
1718351488,TXID-96814,ACC-20004,3769.20,USD
1718351489,TXID-96815,ACC-20005,3460.48,INR
1718351490,TXID-96816,ACC-20006,2373.99,USD
1718351491,TXID-96817,ACC-20007,3712.29,INR
1718351492,TXID-96818,ACC-20008,4508.16,USD
1718351493,TXID-96819,ACC-20009,4518.23,INR
1718351494,TXID-96820,ACC-20000,4198.66,USD
1718351495,TXID-96821,ACC-20001,1173.93,INR
1718351496,TXID-96822,ACC-20002,4224.08,USD
1718351497,TXID-96823,ACC-20003,3188.31,INR
1718351498,TXID-96824,ACC-20004,271.00,USD
1718351499,TXID-96825,ACC-20005,297.06,INR
1718351500,TXID-96826,ACC-20006,3240.75,USD
1718351501,TXID-96827,ACC-20007,1729.88,INR
1718351502,TXID-96828,ACC-20008,2928.14,USD
1718351503,TXID-96829,ACC-20009,2009.66,INR
